"YEAR","QUARTER","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","FL_DATE","OP_UNIQUE_CARRIER","OP_CARRIER_AIRLINE_ID","OP_CARRIER","TAIL_NUM","OP_CARRIER_FL_NUM","ORIGIN_AIRPORT_ID","ORIGIN_AIRPORT_SEQ_ID","ORIGIN_CITY_MARKET_ID","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","ORIGIN_STATE_FIPS","ORIGIN_STATE_NM","ORIGIN_WAC","DEST_AIRPORT_ID","DEST_AIRPORT_SEQ_ID","DEST_CITY_MARKET_ID","DEST","DEST_CITY_NAME","DEST_STATE_ABR","DEST_STATE_FIPS","DEST_STATE_NM","DEST_WAC","CRS_DEP_TIME","DEP_TIME","DEP_DELAY","DEP_DELAY_NEW","DEP_DEL15","DEP_DELAY_GROUP","DEP_TIME_BLK","TAXI_OUT","WHEELS_OFF","WHEELS_ON","TAXI_IN","CRS_ARR_TIME","ARR_TIME","ARR_DELAY","ARR_DELAY_NEW","ARR_DEL15","ARR_DELAY_GROUP","ARR_TIME_BLK","CANCELLED","CANCELLATION_CODE","DIVERTED","CRS_ELAPSED_TIME","ACTUAL_ELAPSED_TIME","AIR_TIME","FLIGHTS","DISTANCE","DISTANCE_GROUP","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY","FIRST_DEP_TIME","TOTAL_ADD_GTIME","LONGEST_ADD_GTIME"
2025,2,6,9,1,"6/9/2025 12:00:00 AM","YX",20452,"YX","N750YX",3533,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11618,1161802,31703,"EWR","Newark, NJ","NJ",34,"New Jersey",21,1848,1840,-8,0,0,-1,"1800-1859",11,1851,1945,5,2030,1950,-40,0,0,-2,"2000-2059",0,"",0,102,70,54,1,319,2,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,6,9,1,"6/9/2025 12:00:00 AM","YX",20452,"YX","N771YX",3494,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12264,1226402,30852,"IAD","Washington, DC","VA",51,"Virginia",38,2000,1955,-5,0,0,-1,"2000-2059",12,2007,2050,11,2113,2101,-12,0,0,-1,"2100-2159",0,"",0,73,66,43,1,182,1,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,6,10,2,"6/10/2025 12:00:00 AM","AA",19805,"AA","N3014R",3248,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14100,1410005,34100,"PHL","Philadelphia, PA","PA",42,"Pennsylvania",23,1639,1650,11,11,0,0,"1600-1659",30,1720,1804,5,1755,1809,14,14,0,0,"1700-1759",0,"",0,76,79,44,1,268,2,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,6,10,2,"6/10/2025 12:00:00 AM","AA",19805,"AA","N355PU",2664,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11298,1129806,30194,"DFW","Dallas/Fort Worth, TX","TX",48,"Texas",74,1540,1549,9,9,0,0,"1500-1559",17,1606,1730,14,1740,1744,4,4,0,0,"1700-1759",0,"",0,180,175,144,1,1067,5,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,6,10,2,"6/10/2025 12:00:00 AM","AA",19805,"AA","N656AW",1868,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11298,1129806,30194,"DFW","Dallas/Fort Worth, TX","TX",48,"Texas",74,1926,2041,75,75,1,5,"1900-1959",10,2051,2207,13,2123,2220,57,57,1,3,"2100-2159",0,"",0,177,159,136,1,1067,5,0,0,0,0,57,NA,NA,NA
2025,2,6,10,2,"6/10/2025 12:00:00 AM","AA",19805,"AA","N723UW",1473,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11278,1127805,30852,"DCA","Washington, DC","VA",51,"Virginia",38,1755,1748,-7,0,0,-1,"1700-1759",18,1806,1847,4,1859,1851,-8,0,0,-1,"1800-1859",0,"",0,64,63,41,1,204,1,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,6,10,2,"6/10/2025 12:00:00 AM","AA",19805,"AA","N737US",2902,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13930,1393008,30977,"ORD","Chicago, IL","IL",17,"Illinois",41,2025,2014,-11,0,0,-1,"2000-2059",13,2027,2031,23,2109,2054,-15,0,0,-1,"2100-2159",0,"",0,104,100,64,1,413,2,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,6,10,2,"6/10/2025 12:00:00 AM","AA",19805,"AA","N835AW",834,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13303,1330303,32467,"MIA","Miami, FL","FL",12,"Florida",33,1854,1847,-7,0,0,-1,"1800-1859",14,1901,2120,8,2140,2128,-12,0,0,-1,"2100-2159",0,"",0,166,161,139,1,1013,5,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,6,10,2,"6/10/2025 12:00:00 AM","AA",19805,"AA","N945NN",3078,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12892,1289208,32575,"LAX","Los Angeles, CA","CA",6,"California",91,1800,1754,-6,0,0,-1,"1800-1859",18,1812,1942,6,2002,1948,-14,0,0,-1,"2000-2059",0,"",0,302,294,270,1,2136,9,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,6,10,2,"6/10/2025 12:00:00 AM","AA",19805,"AA","N975AN",1583,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11298,1129806,30194,"DFW","Dallas/Fort Worth, TX","TX",48,"Texas",74,1200,1156,-4,0,0,-1,"1200-1259",11,1207,1334,11,1357,1345,-12,0,0,-1,"1300-1359",0,"",0,177,169,147,1,1067,5,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,6,10,2,"6/10/2025 12:00:00 AM","AA",19805,"AA","N996AN",2307,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11057,1105703,31057,"CLT","Charlotte, NC","NC",37,"North Carolina",36,1657,1657,0,0,0,0,"1600-1659",16,1713,1816,11,1828,1827,-1,0,0,-1,"1800-1859",0,"",0,91,90,63,1,366,2,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,6,10,2,"6/10/2025 12:00:00 AM","AS",19930,"AS","N972AK",412,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14747,1474703,30559,"SEA","Seattle, WA","WA",53,"Washington",93,1944,2005,21,21,1,1,"1900-1959",16,2021,2210,14,2200,2224,24,24,1,1,"2200-2259",0,"",0,316,319,289,1,2125,9,0,0,3,0,21,NA,NA,NA
2025,2,6,10,2,"6/10/2025 12:00:00 AM","B6",20409,"B6","N3102J",1386,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,1135,1122,-13,0,0,-1,"1100-1159",27,1149,1259,7,1313,1306,-7,0,0,-1,"1300-1359",0,"",0,98,104,70,1,496,2,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,6,10,2,"6/10/2025 12:00:00 AM","B6",20409,"B6","N323JB",1786,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,1845,1917,32,32,1,2,"1800-1859",12,1929,2036,22,2028,2058,30,30,1,2,"2000-2059",0,"",0,103,101,67,1,496,2,1,0,0,0,29,NA,NA,NA
2025,2,6,10,2,"6/10/2025 12:00:00 AM","DL",19790,"DL","N947DZ",882,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039707,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,1355,1350,-5,0,0,-1,"1300-1359",13,1403,1522,33,1541,1555,14,14,0,0,"1500-1559",0,"",0,106,125,79,1,526,3,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,6,10,2,"6/10/2025 12:00:00 AM","DL",19790,"DL","N949DZ",1353,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039707,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,1633,1623,-10,0,0,-1,"1600-1659",17,1640,1757,8,1825,1805,-20,0,0,-2,"1800-1859",0,"",0,112,102,77,1,526,3,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,6,10,2,"6/10/2025 12:00:00 AM","DL",19790,"DL","N961DZ",1363,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039707,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,1144,1141,-3,0,0,-1,"1100-1159",14,1155,1311,5,1328,1316,-12,0,0,-1,"1300-1359",0,"",0,104,95,76,1,526,3,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,6,10,2,"6/10/2025 12:00:00 AM","DL",19790,"DL","N971AT",2620,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13487,1348702,31650,"MSP","Minneapolis, MN","MN",27,"Minnesota",63,1928,1918,-10,0,0,-1,"1900-1959",16,1934,2023,6,2051,2029,-22,0,0,-2,"2000-2059",0,"",0,143,131,109,1,726,3,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,6,10,2,"6/10/2025 12:00:00 AM","G4",20368,"G4","209NV",2739,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12451,1245102,31136,"JAX","Jacksonville, FL","FL",12,"Florida",33,1421,1419,-2,0,0,-1,"1400-1459",16,1435,1612,8,1618,1620,2,2,0,0,"1600-1659",0,"",0,117,121,97,1,694,3,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,6,10,2,"6/10/2025 12:00:00 AM","G4",20368,"G4","293NV",3001,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14986,1498603,34986,"SRQ","Sarasota/Bradenton, FL","FL",12,"Florida",33,1724,1711,-13,0,0,-1,"1700-1759",12,1723,1930,7,1949,1937,-12,0,0,-1,"1900-1959",0,"",0,145,146,127,1,912,4,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,6,10,2,"6/10/2025 12:00:00 AM","NK",20416,"NK","N697NK",2753,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13577,1357702,31135,"MYR","Myrtle Beach, SC","SC",45,"South Carolina",37,1231,1220,-11,0,0,-1,"1200-1259",14,1234,1346,5,1356,1351,-5,0,0,-1,"1300-1359",0,"",0,85,91,72,1,475,2,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,6,10,2,"6/10/2025 12:00:00 AM","OH",20397,"OH","N550NN",5032,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14100,1410005,34100,"PHL","Philadelphia, PA","PA",42,"Pennsylvania",23,1902,1931,29,29,1,1,"1900-1959",15,1946,2033,4,2024,2037,13,13,0,0,"2000-2059",0,"",0,82,66,47,1,268,2,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,6,10,2,"6/10/2025 12:00:00 AM","OO",20304,"OO","N162PQ",3982,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11433,1143302,31295,"DTW","Detroit, MI","MI",26,"Michigan",43,1932,1922,-10,0,0,-1,"1900-1959",15,1937,2017,7,2045,2024,-21,0,0,-2,"2000-2059",0,"",0,73,62,40,1,201,1,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,6,10,2,"6/10/2025 12:00:00 AM","OO",20304,"OO","N306SY",3910,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12953,1295304,31703,"LGA","New York, NY","NY",36,"New York",22,1639,1639,0,0,0,0,"1600-1659",17,1656,1755,9,1814,1804,-10,0,0,-1,"1800-1859",0,"",0,95,85,59,1,335,2,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,6,10,2,"6/10/2025 12:00:00 AM","OO",20304,"OO","N719SK",6276,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13930,1393008,30977,"ORD","Chicago, IL","IL",17,"Illinois",41,1618,1613,-5,0,0,-1,"1600-1659",18,1631,1638,13,1709,1651,-18,0,0,-2,"1700-1759",0,"",0,111,98,67,1,413,2,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,6,10,2,"6/10/2025 12:00:00 AM","UA",19977,"UA","N16701",2278,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13930,1393008,30977,"ORD","Chicago, IL","IL",17,"Illinois",41,1410,1403,-7,0,0,-1,"1400-1459",13,1416,1424,17,1455,1441,-14,0,0,-1,"1400-1459",0,"",0,105,98,68,1,413,2,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,6,10,2,"6/10/2025 12:00:00 AM","UA",19977,"UA","N26210",2028,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11292,1129202,30325,"DEN","Denver, CO","CO",8,"Colorado",82,1624,1615,-9,0,0,-1,"1600-1659",12,1627,1720,15,1756,1735,-21,0,0,-2,"1700-1759",0,"",0,212,200,173,1,1290,6,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,6,10,2,"6/10/2025 12:00:00 AM","UA",19977,"UA","N37522",436,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14771,1477104,32457,"SFO","San Francisco, CA","CA",6,"California",91,1745,1744,-1,0,0,-1,"1700-1759",17,1801,1946,3,2010,1949,-21,0,0,-2,"2000-2059",0,"",0,325,305,285,1,2254,10,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,6,10,2,"6/10/2025 12:00:00 AM","UA",19977,"UA","N37527",1949,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12266,1226603,31453,"IAH","Houston, TX","TX",48,"Texas",74,1709,1717,8,8,0,0,"1700-1759",14,1731,1906,16,1910,1922,12,12,0,0,"1900-1959",0,"",0,181,185,155,1,1117,5,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,6,10,2,"6/10/2025 12:00:00 AM","UA",19977,"UA","N811UA",777,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13930,1393008,30977,"ORD","Chicago, IL","IL",17,"Illinois",41,1756,1756,0,0,0,0,"1700-1759",26,1822,1831,14,1845,1845,0,0,0,0,"1800-1859",0,"",0,109,109,69,1,413,2,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,6,10,2,"6/10/2025 12:00:00 AM","WN",19393,"WN","N474WN",2365,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13232,1323202,30977,"MDW","Chicago, IL","IL",17,"Illinois",41,1345,1348,3,3,0,0,"1300-1359",12,1400,1405,5,1410,1410,0,0,0,0,"1400-1459",0,"",0,85,82,65,1,402,2,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,6,10,2,"6/10/2025 12:00:00 AM","WN",19393,"WN","N491WN",321,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039707,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,1700,1744,44,44,1,2,"1700-1759",12,1756,1922,12,1845,1934,49,49,1,3,"1800-1859",0,"",0,105,110,86,1,526,3,0,0,5,0,44,NA,NA,NA
2025,2,6,10,2,"6/10/2025 12:00:00 AM","WN",19393,"WN","N7730A",1549,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13204,1320402,31454,"MCO","Orlando, FL","FL",12,"Florida",33,1945,2026,41,41,1,2,"1900-1959",11,2037,2233,12,2205,2245,40,40,1,2,"2200-2259",0,"",0,140,139,116,1,834,4,0,0,40,0,0,NA,NA,NA
2025,2,6,10,2,"6/10/2025 12:00:00 AM","WN",19393,"WN","N7821L",568,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12889,1288904,32211,"LAS","Las Vegas, NV","NV",32,"Nevada",85,1750,1823,33,33,1,2,"1700-1759",13,1836,1938,5,1930,1943,13,13,0,0,"1900-1959",0,"",0,280,260,242,1,1910,8,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,6,10,2,"6/10/2025 12:00:00 AM","WN",19393,"WN","N7835A",1412,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12191,1219103,31453,"HOU","Houston, TX","TX",48,"Texas",74,1750,1817,27,27,1,1,"1700-1759",11,1828,2009,4,1950,2013,23,23,1,1,"1900-1959",0,"",0,180,176,161,1,1131,5,17,0,0,0,6,NA,NA,NA
2025,2,6,10,2,"6/10/2025 12:00:00 AM","WN",19393,"WN","N8579Z",1732,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10821,1082106,30852,"BWI","Baltimore, MD","MD",24,"Maryland",35,1650,1739,49,49,1,3,"1600-1659",12,1751,1831,4,1800,1835,35,35,1,2,"1800-1859",0,"",0,70,56,40,1,210,1,0,0,0,0,35,NA,NA,NA
2025,2,6,10,2,"6/10/2025 12:00:00 AM","WN",19393,"WN","N8640D",4315,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10423,1042302,30423,"AUS","Austin, TX","TX",48,"Texas",74,1240,1235,-5,0,0,-1,"1200-1259",11,1246,1444,4,1445,1448,3,3,0,0,"1400-1459",0,"",0,185,193,178,1,1210,5,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,6,10,2,"6/10/2025 12:00:00 AM","WN",19393,"WN","N8679A",3744,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,15016,1501606,31123,"STL","St. Louis, MO","MO",29,"Missouri",64,1325,1324,-1,0,0,-1,"1300-1359",14,1338,1358,7,1410,1405,-5,0,0,-1,"1400-1459",0,"",0,105,101,80,1,554,3,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,6,10,2,"6/10/2025 12:00:00 AM","WN",19393,"WN","N8793Q",4271,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14107,1410702,30466,"PHX","Phoenix, AZ","AZ",4,"Arizona",81,1605,1610,5,5,0,0,"1600-1659",13,1623,1712,6,1730,1718,-12,0,0,-1,"1700-1759",0,"",0,265,248,229,1,1814,8,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,6,10,2,"6/10/2025 12:00:00 AM","WN",19393,"WN","N8798Q",1217,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10693,1069302,30693,"BNA","Nashville, TN","TN",47,"Tennessee",54,2025,2031,6,6,0,0,"2000-2059",12,2043,2051,4,2105,2055,-10,0,0,-1,"2100-2159",0,"",0,100,84,68,1,462,2,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,6,10,2,"6/10/2025 12:00:00 AM","WN",19393,"WN","N8844Q",4327,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,15304,1530402,33195,"TPA","Tampa, FL","FL",12,"Florida",33,1945,1954,9,9,0,0,"1900-1959",10,2004,2211,5,2205,2216,11,11,0,0,"2200-2259",0,"",0,140,142,127,1,873,4,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,6,10,2,"6/10/2025 12:00:00 AM","WN",19393,"WN","N8904L",2658,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10693,1069302,30693,"BNA","Nashville, TN","TN",47,"Tennessee",54,1230,1245,15,15,1,1,"1200-1259",13,1258,1306,8,1305,1314,9,9,0,0,"1300-1359",0,"",0,95,89,68,1,462,2,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,6,10,2,"6/10/2025 12:00:00 AM","WN",19393,"WN","N8920Q",382,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10821,1082106,30852,"BWI","Baltimore, MD","MD",24,"Maryland",35,1105,1101,-4,0,0,-1,"1100-1159",15,1116,1159,6,1210,1205,-5,0,0,-1,"1200-1259",0,"",0,65,64,43,1,210,1,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,6,10,2,"6/10/2025 12:00:00 AM","WN",19393,"WN","N8921Q",2762,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13204,1320402,31454,"MCO","Orlando, FL","FL",12,"Florida",33,1715,1744,29,29,1,1,"1700-1759",14,1758,2004,10,1940,2014,34,34,1,2,"1900-1959",0,"",0,145,150,126,1,834,4,29,0,5,0,0,NA,NA,NA
2025,2,6,10,2,"6/10/2025 12:00:00 AM","YX",20452,"YX","N131HQ",4757,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11278,1127805,30852,"DCA","Washington, DC","VA",51,"Virginia",38,1248,1242,-6,0,0,-1,"1200-1259",17,1259,1346,3,1359,1349,-10,0,0,-1,"1300-1359",0,"",0,71,67,47,1,204,1,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,6,10,2,"6/10/2025 12:00:00 AM","YX",20452,"YX","N210JQ",5638,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,1851,1909,18,18,1,1,"1800-1859",24,1933,2048,12,2046,2100,14,14,0,0,"2000-2059",0,"",0,115,111,75,1,496,2,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,6,10,2,"6/10/2025 12:00:00 AM","YX",20452,"YX","N212JQ",5731,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,1405,1442,37,37,1,2,"1400-1459",18,1500,1615,12,1601,1627,26,26,1,1,"1600-1659",0,"",0,116,105,75,1,496,2,0,0,26,0,0,NA,NA,NA
2025,2,6,10,2,"6/10/2025 12:00:00 AM","YX",20452,"YX","N214JQ",5703,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12478,1247805,31703,"JFK","New York, NY","NY",36,"New York",22,1155,1158,3,3,0,0,"1100-1159",18,1216,1314,10,1338,1324,-14,0,0,-1,"1300-1359",0,"",0,103,86,58,1,340,2,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,6,10,2,"6/10/2025 12:00:00 AM","YX",20452,"YX","N238JQ",5694,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12953,1295304,31703,"LGA","New York, NY","NY",36,"New York",22,1300,1411,71,71,1,4,"1300-1359",28,1439,1605,7,1435,1612,97,97,1,6,"1400-1459",0,"",0,95,121,86,1,335,2,0,0,59,0,38,NA,NA,NA
2025,2,6,10,2,"6/10/2025 12:00:00 AM","YX",20452,"YX","N242JQ",5615,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11433,1143302,31295,"DTW","Detroit, MI","MI",26,"Michigan",43,1740,1755,15,15,1,1,"1700-1759",15,1810,1900,7,1855,1907,12,12,0,0,"1800-1859",0,"",0,75,72,50,1,201,1,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,6,10,2,"6/10/2025 12:00:00 AM","YX",20452,"YX","N243JQ",5628,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12953,1295304,31703,"LGA","New York, NY","NY",36,"New York",22,1903,2034,91,91,1,6,"1900-1959",40,2114,2228,9,2040,2237,117,117,1,7,"2000-2059",0,"",0,97,123,74,1,335,2,85,0,26,0,6,NA,NA,NA
2025,2,6,10,2,"6/10/2025 12:00:00 AM","YX",20452,"YX","N407YX",4655,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12953,1295304,31703,"LGA","New York, NY","NY",36,"New York",22,1705,1748,43,43,1,2,"1700-1759",16,1804,1904,6,1829,1910,41,41,1,2,"1800-1859",0,"",0,84,82,60,1,335,2,41,0,0,0,0,NA,NA,NA
2025,2,6,10,2,"6/10/2025 12:00:00 AM","YX",20452,"YX","N410YX",4375,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12953,1295304,31703,"LGA","New York, NY","NY",36,"New York",22,1109,1216,67,67,1,4,"1100-1159",16,1232,1325,12,1230,1337,67,67,1,4,"1200-1259",0,"",0,81,81,53,1,335,2,0,0,67,0,0,NA,NA,NA
2025,2,6,10,2,"6/10/2025 12:00:00 AM","YX",20452,"YX","N421YX",4514,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14492,1449202,34492,"RDU","Raleigh/Durham, NC","NC",37,"North Carolina",36,1655,1729,34,34,1,2,"1600-1659",12,1741,1831,15,1815,1846,31,31,1,2,"1800-1859",0,"",0,80,77,50,1,328,2,3,0,0,0,28,NA,NA,NA
2025,2,6,10,2,"6/10/2025 12:00:00 AM","YX",20452,"YX","N425YX",4390,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12953,1295304,31703,"LGA","New York, NY","NY",36,"New York",22,1526,1743,137,137,1,9,"1500-1559",17,1800,1858,4,1650,1902,132,132,1,8,"1600-1659",0,"",0,84,79,58,1,335,2,0,0,0,0,132,NA,NA,NA
2025,2,6,10,2,"6/10/2025 12:00:00 AM","YX",20452,"YX","N431YX",4568,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12478,1247805,31703,"JFK","New York, NY","NY",36,"New York",22,1221,1447,146,146,1,9,"1200-1259",37,1524,1632,12,1359,1644,165,165,1,11,"1300-1359",0,"",0,98,117,68,1,340,2,3,0,19,0,143,NA,NA,NA
2025,2,6,10,2,"6/10/2025 12:00:00 AM","YX",20452,"YX","N639RW",3588,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12264,1226402,30852,"IAD","Washington, DC","VA",51,"Virginia",38,1305,1435,90,90,1,6,"1300-1359",17,1452,1529,12,1418,1541,83,83,1,5,"1400-1459",0,"",0,73,66,37,1,182,1,0,0,0,0,83,NA,NA,NA
2025,2,6,10,2,"6/10/2025 12:00:00 AM","YX",20452,"YX","N641RW",3579,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12264,1226402,30852,"IAD","Washington, DC","VA",51,"Virginia",38,1450,1444,-6,0,0,-1,"1400-1459",42,1526,1614,13,1602,1627,25,25,1,1,"1600-1659",0,"",0,72,103,48,1,182,1,0,0,25,0,0,NA,NA,NA
2025,2,6,10,2,"6/10/2025 12:00:00 AM","YX",20452,"YX","N647RW",3533,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11618,1161802,31703,"EWR","Newark, NJ","NJ",34,"New Jersey",21,1848,1839,-9,0,0,-1,"1800-1859",14,1853,1954,7,2030,2001,-29,0,0,-2,"2000-2059",0,"",0,102,82,61,1,319,2,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,6,10,2,"6/10/2025 12:00:00 AM","YX",20452,"YX","N723YX",3577,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13930,1393008,30977,"ORD","Chicago, IL","IL",17,"Illinois",41,1604,1601,-3,0,0,-1,"1600-1659",12,1613,1623,10,1700,1633,-27,0,0,-2,"1700-1759",0,"",0,116,92,70,1,413,2,NA,NA,NA,NA,NA,NA,NA,NA
